#Organism Name,Organism Groups,Strain,BioSample,BioProject,Size(Mb),GC%,Type,Replicons,CDS,Release Date
"Lasiommata megera","Eukaryota;Animals;Insects","","SAMEA7523153","PRJEB50440",0.015282,18.885,"mitochondrion","MT:OV743337.1",0,"2022-01-28T00:00:00Z"
"Lasius fuliginosus","Eukaryota;Animals;Insects","","SAMEA10107007","PRJEB59855",0.018749,20.3264,"mitochondrion","MT:OX424457.1",0,"2023-02-14T00:00:00Z"
"Laspeyria flexula","Eukaryota;Animals;Insects","","SAMEA7519836","PRJEB41886",0.015583,20.0924,"mitochondrion","MT:LR989980.1",0,"2021-01-25T00:00:00Z"
"Laterallus jamaicensis coturniculus","Eukaryota;Animals;Birds","168171201","SAMN24505262","PRJNA794174",0.017042,42.2368,"mitochondrion","MT:CM040151.1",0,"2022-03-17T00:00:00Z"
"Lates calcarifer","Eukaryota;Animals;Fishes","ASB-BC8","","PRJNA345597",0.016535,46.0417,"mitochondrion","MT:NC_007439.1/",13,"2005-10-05T00:00:00Z"
"Latimeria chalumnae","Eukaryota;Animals;Fishes","SAIAB 97564","","PRJNA219830",0.016407,41.6651,"mitochondrion","MT:NC_001804.1/",13,"1999-08-24T00:00:00Z"
"Leistus spinibarbis","Eukaryota;Animals;Insects","","SAMEA9359424","PRJEB51584",0.015821,20.4791,"mitochondrion","MT:OW121814.1",0,"2022-03-15T00:00:00Z"
"Lemur catta","Eukaryota;Animals;Mammals","mLemCat1","SAMN12621102","PRJNA779062",0.017086,38.0253,"mitochondrion","MT:NC_059325.1/CM036502.1",13,"2021-12-01T00:00:00Z"
"Leopardus geoffroyi","Eukaryota;Animals;Mammals","Oge1","","PRJNA786922",0.016738,40.184,"mitochondrion","MT:NC_028320.1/",13,"2015-11-05T00:00:00Z"
"Lepeophtheirus salmonis IoA-00","Eukaryota;Animals;Other Animals","IoA-00","SAMEA6635856","PRJEB43242",0.015946,34.7548,"mitochondrion","mitochondrion:HG994595.1",12,"2021-03-10T00:00:00Z"
"Lepidodactylus listeri","Eukaryota;Animals;Reptiles","LG282","","PRJNA926684",0.016967,43.9618,"mitochondrion","MT:CM055445.1",0,"2023-03-20T00:00:00Z"
"Lepidonotus clava","Eukaryota;Animals;Other Animals","","SAMEA8724790","PRJEB52083",0.015577,35.8734,"mitochondrion","MT:OW387151.1",0,"2022-04-05T00:00:00Z"
"Lepisosteus oculatus","Eukaryota;Animals;Fishes","Spotted Gar 1","","PRJNA221149",0.01633,42.4189,"mitochondrion","MT:NC_004744.1/",13,"2003-04-23T00:00:00Z"
"Lepista sordida","Eukaryota;Fungi;Basidiomycetes","NBRC 112841","SAMD00036984","PRJDB4143",0.057375,26.0427,"mitochondrion","MT:LC565488.1",20,"2021-10-15T00:00:00Z"
"Lepomis macrochirus","Eukaryota;Animals;Fishes","LSUMZ 10149","SAMN27782877","PRJNA830889",0.016489,46.9343,"mitochondrion","MT:CM045181.1",0,"2022-08-11T00:00:00Z"
"Leptidea sinapis","Eukaryota;Animals;Insects","","SAMEA7523467","PRJNA880305",0.015959,18.8796,"mitochondrion","MT:FR990201.1",0,"2021-03-31T00:00:00Z"
"Leptodirus hochenwartii","Eukaryota;Animals;Insects","","SAMEA11319724","PRJEB57372",0.02201,24.6797,"mitochondrion","MT:OX371190.1",0,"2022-11-10T00:00:00Z"
"Leptonychotes weddellii","Eukaryota;Animals;Mammals","WS11-02","","PRJNA232772",0.016603,40.1193,"mitochondrion","MT:NC_008424.1/",13,"2006-10-03T00:00:00Z"
"Letharia lupina","Eukaryota;Fungi;Ascomycetes","WasteWater1","SAMN14933604","PRJNA670757",0.071706,19.566,"mitochondrion","MT:NW_023502969.1/CM024274.1",2,"2020-10-28T00:00:00Z"
"Leuciscus idus","Eukaryota;Animals;Fishes","DD_20210917","SAMN22028852","PRJNA768343",0.016603,44.9557,"mitochondrion","MT:CM038646.1",0,"2022-01-23T00:00:00Z"
"Leucoma salicis","Eukaryota;Animals;Insects","","SAMEA10978935","PRJEB58973",0.015734,20.8339,"mitochondrion","MT:OX411833.1",0,"2023-01-15T00:00:00Z"
"Leucophora obtusa","Eukaryota;Animals;Insects","","SAMEA10166765","PRJEB61595",0.01872,22.4893,"mitochondrion","MT:OX465301.1",0,"2023-04-24T00:00:00Z"
"Leucoraja erinacea","Eukaryota;Animals;Fishes","","","PRJNA60893",0.016724,40.2535,"mitochondrion","JQ034406.1",13,"2011-11-27T00:00:00Z"
"Leucoraja erinacea","Eukaryota;Animals;Fishes","","","PRJNA955276",0.016724,40.2535,"mitochondrion","NC_016429.1/",13,"2011-12-06T00:00:00Z"
"Leucosticte australis","Eukaryota;Animals;Birds","BCRF_DMNS_52416","","PRJNA847874",0.016679,46.1359,"mitochondrion","MT:CM046518.1",0,"2022-10-03T00:00:00Z"
"Leucozona laternaria","Eukaryota;Animals;Insects","","SAMEA8603164","PRJEB51193",0.018293,19.051,"mitochondrion","MT:OW026371.2",0,"2022-02-28T00:00:00Z"
"Leuctra nigra","Eukaryota;Animals;Insects","","","PRJEB51797",0.017593,32.6096,"mitochondrion","MT:OW203774.1",0,"2022-03-21T00:00:00Z"
"Ligdia adustata","Eukaryota;Animals;Insects","","SAMEA10979137","PRJEB56552",0.015429,19.3726,"mitochondrion","MT:OX346244.1",0,"2022-10-08T00:00:00Z"
"Limenitis camilla","Eukaryota;Animals;Insects","","SAMEA7523310","PRJEB41923",0.015177,19.3055,"mitochondrion","MT:LR990255.1",0,"2021-01-25T00:00:00Z"
"Limnephilus lunatus","Eukaryota;Animals;Insects","","SAMEA7521206","PRJEB48032",0.01538,21.8596,"mitochondrion","MT:OU830605.1",0,"2021-10-14T00:00:00Z"
"Limnephilus marmoratus","Eukaryota;Animals;Insects","","SAMEA7520990","PRJEB48179",0.015402,21.8478,"mitochondrion","MT:OU862936.1",0,"2021-10-21T00:00:00Z"
"Limnephilus rhombicus","Eukaryota;Animals;Insects","","SAMEA7849396","PRJEB50657",0.021904,19.6859,"mitochondrion","MT:OV815300.2",0,"2022-02-09T00:00:00Z"
"Limnoperna fortunei","Eukaryota;Animals;Other Animals","","SAMEA9250488","PRJEB53672",0.018675,31.6948,"mitochondrion","MT:OX104126.1",0,"2022-07-07T00:00:00Z"
"Limulus polyphemus","Eukaryota;Animals;Other Animals","","","PRJNA238073",0.014985,32.4324,"mitochondrion","MT:NC_003057.1/",13,"2000-05-28T00:00:00Z"
"Lineus longissimus","Eukaryota;Animals;Other Animals","","SAMEA7522833","PRJEB45696",0.015284,35.2591,"mitochondrion","MT:OU343011.1",0,"2021-07-06T00:00:00Z"
"Lingula anatina","Eukaryota;Animals;Other Animals","Amm_Jpn","","PRJNA293030",0.02579,36.836,"mitochondrion","MT:NC_036679.1/",13,"2018-01-18T00:00:00Z"
"Lipotes vexillifer","Eukaryota;Animals;Mammals","","","PRJNA232751",0.016392,39.2204,"mitochondrion","MT:NC_007629.1/",13,"2005-12-07T00:00:00Z"
"Lithobates catesbeianus","Eukaryota;Animals;Amphibians","Bruno","SAMN03760860","PRJNA285814",0.017681,40.0486,"mitochondrion","MT:KX686108.1",13,"2017-02-01T00:00:00Z"
"Lithophane ornitopus","Eukaryota;Animals;Insects","","SAMEA10107010","PRJEB59314",0.015328,19.148,"mitochondrion","MT:OX419644.1",0,"2023-01-29T00:00:00Z"
"Lithophane semibrunnea","Eukaryota;Animals;Insects","","SAMEA14341787","PRJEB57646",0.015448,19.284,"mitochondrion","MT:OX376217.1",0,"2022-11-18T00:00:00Z"
"Lithophane socia","Eukaryota;Animals;Insects","","SAMEA10979155","PRJEB58010",0.015394,19.7285,"mitochondrion","MT:OX383282.1",0,"2022-12-03T00:00:00Z"
"Loa loa","Eukaryota;Animals;Roundworms","CAT","","PRJNA246086",0.0136,24.2794,"mitochondrion","MT:JPEI01002250.1",0,"2014-07-25T00:00:00Z"
"Lobophora halterata","Eukaryota;Animals;Insects","","SAMEA7520514","PRJEB51383",0.015669,20.5437,"mitochondrion","MT:OW052033.1",0,"2022-03-06T00:00:00Z"
"Lochmaea crataegi","Eukaryota;Animals;Insects","","SAMEA110451579","PRJEB58179",0.018318,21.831,"mitochondrion","MT:OX387438.1",0,"2022-12-12T00:00:00Z"
"Lomentospora prolificans JHH-5317","Eukaryota;Fungi;Ascomycetes","JHH-5317","SAMN07322686","PRJNA392827",0.023987,26.9354,"mitochondrion","MT:CM008229.1",3,"2017-09-15T00:00:00Z"
"Lomentospora prolificans","Eukaryota;Fungi;Ascomycetes","90853","","PRJNA929059",0.023987,26.9604,"mitochondrion","MT:CM055862.1",0,"2023-04-06T00:00:00Z"
"Lomentospora prolificans","Eukaryota;Fungi;Ascomycetes","JHH-5317","","PRJNA929059",0.024023,26.8867,"mitochondrion","MT:CM055864.1",0,"2023-04-06T00:00:00Z"
"Lomentospora prolificans","Eukaryota;Fungi;Ascomycetes","3.1","","PRJNA929059",0.023986,26.9532,"mitochondrion","MT:CM055863.1",0,"2023-04-06T00:00:00Z"
"Lomographa bimaculata","Eukaryota;Animals;Insects","","SAMEA10979145","PRJEB58782",0.016665,18.1758,"mitochondrion","MT:OX403615.1",0,"2023-01-07T00:00:00Z"
"Lonchura striata domestica","Eukaryota;Animals;Birds","Mets1","","PRJNA391487",0.016813,45.102,"mitochondrion","MT:NC_029475.1/CM016794.1",13,"2016-03-01T00:00:00Z"
"Loxodonta africana","Eukaryota;Animals;Mammals","ISIS603380","","PRJNA70973",0.016866,38.7525,"mitochondrion","MT:NC_000934.1/",13,"1998-04-02T00:00:00Z"
"Loxodonta africana","Eukaryota;Animals;Mammals","mLoxAfr1","SAMN32756554","PRJNA924322",0.016847,38.6122,"mitochondrion","MT:CM057448.1",0,"2023-05-16T00:00:00Z"
"Lucilia sericata Bristol colony","Eukaryota;Animals;Insects","MDLA Ls3-8-SP2","","PRJNA680594",0.015945,22.3895,"mitochondrion","MT:NC_009733.1/CM027232.1",13,"2007-08-07T00:00:00Z"
"Luciola kagiana","Eukaryota;Animals;Insects","","SAMN33574145","PRJNA940571",0.016317,20.2672,"mitochondrion","OQ184181.1",13,"2023-03-11T00:00:00Z"
"Luffia ferchaultella","Eukaryota;Animals;Insects","","SAMEA9252612","PRJEB60734",0.015373,19.9701,"mitochondrion","MT:OX453271.1",0,"2023-03-18T00:00:00Z"
"Luidia sarsii","Eukaryota;Animals;Other Animals","","SAMEA110449798","PRJEB61567",0.016429,37.5799,"mitochondrion","MT:OX465123.1",0,"2023-04-24T00:00:00Z"
"Lumbricus rubellus","Eukaryota;Animals;Other Animals","","SAMEA7524021","PRJEB54837",0.015811,35.5575,"mitochondrion","MT:OX243829.1",0,"2022-07-27T00:00:00Z"
"Lumbricus terrestris","Eukaryota;Animals;Other Animals","","SAMEA7524126","PRJEB60886",0.015933,36.1514,"mitochondrion","MT:OX457054.1",0,"2023-03-25T00:00:00Z"
"Luperina testacea","Eukaryota;Animals;Insects","","SAMEA8534287","PRJEB49992",0.015314,20.0797,"mitochondrion","MT:OV656786.1",0,"2022-01-21T00:00:00Z"
"Lutra lutra","Eukaryota;Animals;Mammals","","SAMEA994731","PRJNA824478",0.016536,41.9025,"mitochondrion","MT:NC_062277.1/LR822067.1",13,"2020-07-10T00:00:00Z"
"Lycaena phlaeas","Eukaryota;Animals;Insects","","SAMEA7523293","PRJEB43473",0.016264,17.0684,"mitochondrion","MT:HG995187.2",0,"2021-03-10T00:00:00Z"
"Lycaon pictus","Eukaryota;Animals;Mammals","Kenya WGF20","SAMN04312209","PRJNA304992",0.016721,39.6567,"mitochondrion","MT:CM007554.1",0,"2016-12-01T00:00:00Z"
"Lycaon pictus","Eukaryota;Animals;Mammals","South Africa Ananku","SAMN04312208","PRJNA304992",0.016709,39.4159,"mitochondrion","MT:CM007595.1",0,"2016-12-01T00:00:00Z"
"Lycia hirtaria","Eukaryota;Animals;Insects","","SAMEA10107033","PRJEB58177",0.01558,18.7484,"mitochondrion","MT:OX387389.1",0,"2022-12-12T00:00:00Z"
"Lycophotia porphyrea","Eukaryota;Animals;Insects","","SAMEA112198378","PRJEB61622",0.015394,19.3842,"mitochondrion","MT:OX465414.1",0,"2023-04-24T00:00:00Z"
"Lymantria monacha","Eukaryota;Animals;Insects","","SAMEA7519912","PRJEB42031",0.015588,19.746,"mitochondrion","MT:LR991109.2",0,"2021-01-25T00:00:00Z"
"Lynx canadensis","Eukaryota;Animals;Mammals","LIC74","SAMN09948483","PRJNA558991",0.017044,41.1171,"mitochondrion","MT:CM017348.2",0,"2019-07-26T00:00:00Z"
"Lynx rufus","Eukaryota;Animals;Mammals","CCGP_SWC_20201006","SAMN23391104","PRJNA813836",0.017097,40.8785,"mitochondrion","MT:CM039064.1",0,"2022-02-08T00:00:00Z"
"Lypha dubia","Eukaryota;Animals;Insects","","SAMEA10157823","PRJEB57374",0.01694,18.6068,"mitochondrion","MT:OX371266.1",0,"2022-11-10T00:00:00Z"
"Lysandra bellargus","Eukaryota;Animals;Insects","","SAMEA7523471","PRJEB43476",0.015577,19.0923,"mitochondrion","MT:HG995365.1",0,"2021-03-10T00:00:00Z"
"Lysandra coridon","Eukaryota;Animals;Insects","","SAMEA7523305","PRJEB42886",0.015437,19.2071,"mitochondrion","MT:HG992145.1",0,"2021-02-14T00:00:00Z"
"Lytechinus variegatus","Eukaryota;Animals;Other Animals","NC3","SAMN04156174","PRJNA729485",0.015693,41.458,"mitochondrion","MT:NC_037785.1/",13,"2018-07-05T00:00:00Z"
"Macaca fascicularis","Eukaryota;Animals;Mammals","CE1976F","","PRJNA690070",0.016575,43.1131,"mitochondrion","MT:NC_012670.1/",13,"2009-05-08T00:00:00Z"
"Macaca mulatta","Eukaryota;Animals;Mammals","AG07107","","PRJNA528504",0.016564,43.2263,"mitochondrion","MT:NC_005943.1/",13,"2004-06-23T00:00:00Z"
"Macaca thibetana thibetana","Eukaryota;Animals;Mammals","TM-01","SAMN27068423","PRJNA873043",0.016548,43.1956,"mitochondrion","MT:CM045128.1",0,"2022-08-09T00:00:00Z"
"Macaria notata","Eukaryota;Animals;Insects","","SAMEA7746623","PRJEB50000",0.015407,20.601,"mitochondrion","MT:OV656753.1",0,"2022-01-21T00:00:00Z"
"Machimus atricapillus","Eukaryota;Animals;Insects","","SAMEA7849389","PRJEB51579",0.016324,33.7295,"mitochondrion","MT:OW121790.1",0,"2022-03-15T00:00:00Z"
"Machimus rusticus","Eukaryota;Animals;Insects","","SAMEA111458048","PRJEB62112",0.016379,32.0471,"mitochondrion","MT:OX608057.1",0,"2023-05-14T00:00:00Z"
"Macropis europaea","Eukaryota;Animals;Insects","","SAMEA7746440","PRJEB47740",0.019201,14.7753,"mitochondrion","MT:OU744354.1",0,"2021-09-30T00:00:00Z"
"Macrosteles quadrilineatus","Eukaryota;Animals;Insects","MER2022","","PRJNA944995",0.016626,21.9656,"mitochondrion","NC_034781.1/",13,"2017-05-24T00:00:00Z"
"Madurella fahalii","Eukaryota;Fungi;Ascomycetes","CBS 129176","","PRJNA913940",0.040076,27.2158,"mitochondrion","MT:CM056961.1",0,"2023-04-26T00:00:00Z"
"Malachius bipustulatus","Eukaryota;Animals;Insects","","SAMEA7520537","PRJEB45315",0.015716,20.2278,"mitochondrion","MT:OU342640.1",0,"2021-07-06T00:00:00Z"
"Malaclemys terrapin terrapin","Eukaryota;Animals;Reptiles","","SAMN05591378","PRJNA339452",0.016717,39.0142,"mitochondrion","MT:KX774423.1",13,"2016-09-25T00:00:00Z"
"Malassezia furfur","Eukaryota;Fungi;Basidiomycetes","CBS14141","SAMN13341476","PRJNA590853",0.04369,68.0156,"mitochondrion","MT:CP046241.1",0,"2020-01-28T00:00:00Z"
"Malassezia globosa CBS7966","Eukaryota;Fungi;Basidiomycetes","CBS7966","SAMN10720087","PRJNA509412",0.034687,28.0364,"mitochondrion","MT:CP046440.1",0,"2020-02-06T00:00:00Z"
"Malassezia restricta KCTC 27527","Eukaryota;Fungi;Basidiomycetes","KCTC 27527","SAMN09478194","PRJNA495494",0.03872,31.3998,"mitochondrion","MT:NC_039455.1/CP030260.1",16,"2018-10-10T00:00:00Z"
"Malassezia restricta CBS 7877","Eukaryota;Fungi;Basidiomycetes","CBS 7877","SAMN09377640","PRJNA474956",0.033603,31.518,"mitochondrion","MT:CP033157.1",15,"2018-10-29T00:00:00Z"
"Malassezia sympodialis ATCC 42132","Eukaryota;Fungi;Basidiomycetes","ATCC 42132","SAMEA19198168","PRJEB13283",0.038623,32.0793,"mitochondrion","M:LT671829.1",19,"2017-01-10T00:00:00Z"
"Malthinus flaveolus","Eukaryota;Animals;Insects","","SAMEA10978905","PRJEB61706",0.019268,25.0727,"mitochondrion","MT:OX467291.1",0,"2023-04-29T00:00:00Z"
"Malurus cyaneus samueli","Eukaryota;Animals;Birds","","SAMN12217597","PRJNA553115",0.017031,45.3115,"mitochondrion","MT:CM019239.1",0,"2019-12-12T00:00:00Z"
"Malurus melanocephalus","Eukaryota;Animals;Birds","","","PRJNA981148",0.015568,46.2937,"mitochondrion","NC_024873.1/",13,"2014-09-17T00:00:00Z"
"Mamestra brassicae","Eukaryota;Animals;Insects","","SAMEA7524129","PRJEB42032",0.015383,18.6895,"mitochondrion","MT:LR991018.1",0,"2021-01-25T00:00:00Z"
"Mamestra configurata","Eukaryota;Animals;Insects","AAFC colony","SAMN06637963","PRJNA380242",0.015347,18.616,"mitochondrion","MT:CM017530.1",13,"2019-08-02T00:00:00Z"
"Manduca sexta","Eukaryota;Animals;Insects","Smith_Timp_Sample1","","PRJNA674349",0.015516,18.2135,"mitochondrion","MT:NC_010266.1/",13,"2008-01-18T00:00:00Z"
"Maniola jurtina","Eukaryota;Animals;Insects","","SAMEA7523158","PRJNA795494",0.015256,20.2805,"mitochondrion","MT:HG995237.1",0,"2021-03-10T00:00:00Z"
"Manis javanica","Eukaryota;Animals;Mammals","MJ74","","PRJNA666704",0.016576,43.8405,"mitochondrion","MT:NC_026781.1/",13,"2015-04-04T00:00:00Z"
"Manis pentadactyla","Eukaryota;Animals;Mammals","mManPen7","","PRJNA984222",0.016571,40.1002,"mitochondrion","MT:CM057681.1",0,"2023-05-23T00:00:00Z"
"Marasmarcha lunaedactyla","Eukaryota;Animals;Insects","","SAMEA7701293","PRJEB49393",0.016429,18.7656,"mitochondrion","MT:OV281370.1",0,"2021-12-18T00:00:00Z"
"Marasmius oreades","Eukaryota;Fungi;Basidiomycetes","03SP1","SAMN11081005","PRJNA756326",0.066224,24.4217,"mitochondrion","MT:NW_025064824.1/CM032192.1",1,"2021-08-24T00:00:00Z"
"Marmota flaviventris","Eukaryota;Animals;Mammals","SJ_83","SAMN10078668","PRJNA516936",0.016438,36.2757,"mitochondrion","MT:NC_042243.1/",13,"2019-05-12T00:00:00Z"
"Marmota monax","Eukaryota;Animals;Mammals","WC2-LM","SAMN13176033","PRJNA587092",0.01644,36.4355,"mitochondrion","MT:CM025523.1",0,"2020-09-15T00:00:00Z"
"Marmota monax","Eukaryota;Animals;Mammals","L192","SAMN21332666","PRJNA797297",0.016439,36.3039,"mitochondrion","MT:CM037776.1",0,"2021-12-20T00:00:00Z"
"Marmota monax","Eukaryota;Animals;Mammals","L192","SAMN21332666","PRJNA826499",0.016439,36.3039,"mitochondrion","MT:CM045491.1",13,"2022-08-16T00:00:00Z"
"Marthasterias glacialis","Eukaryota;Animals;Other Animals","","SAMEA7522991","PRJEB46624",0.016168,35.5826,"mitochondrion","MT:OU452241.1",0,"2021-07-28T00:00:00Z"
"Mastacembelus armatus","Eukaryota;Animals;Fishes","","","PRJNA489256",0.016486,45.5841,"mitochondrion","MT:NC_023977.1/",13,"2014-04-09T00:00:00Z"
"Mastomys coucha","Eukaryota;Animals;Mammals","ucsf_1","","PRJNA578167",0.016216,36.8833,"mitochondrion","MT:NC_036018.1/",13,"2017-10-06T00:00:00Z"
"Mauremys mutica","Eukaryota;Animals;Reptiles","MM-2020","","PRJNA776271",0.016609,39.6773,"mitochondrion","MT:NC_009330.1/",13,"2007-04-03T00:00:00Z"
"Maylandia zebra","Eukaryota;Animals;Fishes","#2_Kocher and #3_Kocher","","PRJNA198780",0.016582,45.863,"mitochondrion","MT:NC_027944.1/CM003499.1",13,"2015-10-07T00:00:00Z"
"Megachile ligniseca","Eukaryota;Animals;Insects","","SAMEA7520495","PRJEB54843",0.023714,14.7761,"mitochondrion","MT:OX243793.1",0,"2022-07-20T00:00:00Z"
"Megachile willughbiella","Eukaryota;Animals;Insects","","SAMEA7520496","PRJEB54833",0.016503,14.2762,"mitochondrion","MT:OX243810.2",0,"2022-07-20T00:00:00Z"
"Megaleporinus macrocephalus","Eukaryota;Animals;Fishes","Mm1","SAMN19656772","PRJNA736712",0.01668,44.0588,"mitochondrion","MT:CM038758.1",0,"2022-01-31T00:00:00Z"
"Megalobrama amblycephala","Eukaryota;Animals;Fishes","DHTTF-2021","","PRJNA835491",0.016623,44.0955,"mitochondrion","MT:NC_010341.1/",13,"2008-02-12T00:00:00Z"
"Megalops cyprinoides","Eukaryota;Animals;Fishes","fMegCyp1","","PRJNA667936",0.016412,45.156,"mitochondrion","MT:NC_005799.1/CM023770.1",13,"2004-03-12T00:00:00Z"
"Meganola albula","Eukaryota;Animals;Insects","","SAMEA7701294","PRJEB52085",0.015361,18.2801,"mitochondrion","MT:OW388172.1",0,"2022-04-05T00:00:00Z"
"Melanargia galathea","Eukaryota;Animals;Insects","","SAMEA7523296","PRJEB48881",0.015367,19.62,"mitochondrion","MT:OV049880.1",0,"2021-11-25T00:00:00Z"
"Melanchra persicariae","Eukaryota;Animals;Insects","","SAMEA10978947","PRJEB57741",0.015383,18.657,"mitochondrion","MT:OX376674.1",0,"2022-11-22T00:00:00Z"
"Melanerpes aurifrons","Eukaryota;Animals;Birds","","SAMN13719207","PRJNA598863",0.016844,44.2591,"mitochondrion","MT:CM022134.1",0,"2020-03-17T00:00:00Z"
"Melanerpes formicivorus","Eukaryota;Animals;Birds","","SAMN30523671","PRJNA875158",0.016841,45.4189,"mitochondrion","MT:CM047445.1",0,"2022-11-14T00:00:00Z"
"Melangyna quadrimaculata","Eukaryota;Animals;Insects","","SAMEA14448134","PRJEB60249",0.017068,19.3637,"mitochondrion","MT:OX439488.1",0,"2023-02-27T00:00:00Z"
"Melanostigma gelatinosum","Eukaryota;Animals;Fishes","","SAMEA12815492","PRJEB60807",0.016831,48.8206,"mitochondrion","MT:OX456522.1",0,"2023-03-22T00:00:00Z"
"Melanostoma mellinum","Eukaryota;Animals;Insects","","SAMEA7520051","PRJEB47341",0.016073,18.7333,"mitochondrion","MT:OU612063.1",0,"2021-09-11T00:00:00Z"
"Melanostoma scalare","Eukaryota;Animals;Insects","","SAMEA7520053","PRJEB60861",0.016078,18.715,"mitochondrion","MT:OX456989.1",0,"2023-03-24T00:00:00Z"
"Melanotaenia boesemani","Eukaryota;Animals;Fishes","fMelBoe1","","PRJNA734611",0.016493,45.6557,"mitochondrion","MT:NC_028208.1/CM030249.1",13,"2015-11-01T00:00:00Z"
"Meleagris gallopavo Nicholas","Eukaryota;Animals;Birds","NT-WF06-2002-E0010","","PRJNA62397",0.016719,43.5074,"mitochondrion","MT:NC_010195.2/JF275060.1",13,"2008-01-01T00:00:00Z"
"Meles meles","Eukaryota;Animals;Mammals","","","PRJNA796981",0.016442,38.9065,"mitochondrion","MT:NC_011125.1/",13,"2008-08-06T00:00:00Z"
"Melinaea marsaeus rileyi","Eukaryota;Animals;Insects","","SAMEA10030772","PRJEB48319",0.015162,19.0542,"mitochondrion","MT:OU911097.1",0,"2021-10-28T00:00:00Z"
"Melinaea menophilus n. ssp. AW-2005","Eukaryota;Animals;Insects","","SAMEA10030773","PRJEB48322",0.01516,19.1161,"mitochondrion","MT:OU911060.1",0,"2021-10-28T00:00:00Z"
"Meliscaeva auricollis","Eukaryota;Animals;Insects","","SAMEA10166752","PRJEB58784",0.017517,18.5192,"mitochondrion","MT:OX403621.1",0,"2023-01-07T00:00:00Z"
"Melitaea cinxia","Eukaryota;Animals;Insects","","SAMN01932438","PRJNA191594",0.015171,20.1898,"mitochondrion","MT:CM002851.1",0,"2014-07-09T00:00:00Z"
"Melitaea cinxia","Eukaryota;Animals;Insects","","SAMEA7523475","PRJNA787967",0.015173,20.174,"mitochondrion","MT:HG992240.1",0,"2021-02-14T00:00:00Z"
"Mellicta athalia","Eukaryota;Animals;Insects","","SAMEA7523312","PRJEB42889",0.015154,19.6846,"mitochondrion","MT:HG992208.2",0,"2021-02-14T00:00:00Z"
"Meloidogyne arenaria","Eukaryota;Animals;Roundworms","A2-O Okinawa_01","SAMN08721831","PRJNA438575",0.020082,17.0899,"mitochondrion","MT:CM009871.1",0,"2018-05-18T00:00:00Z"
"Meloidogyne arenaria","Eukaryota;Animals;Roundworms","A2-J Honshu_01","SAMN16925608","PRJNA680876",0.020774,17.2186,"mitochondrion","MT:CM029798.1",0,"2021-03-24T00:00:00Z"
"Melolontha melolontha","Eukaryota;Animals;Insects","","SAMEA7524378","PRJEB51927",0.01836,28.2789,"mitochondrion","MT:OW285245.2",0,"2022-03-27T00:00:00Z"
"Melopsittacus undulatus","Eukaryota;Animals;Birds","bMelUnd1","SAMN12623090","PRJNA629576",0.0182,44.6374,"mitochondrion","MT:CM022664.1",0,"2020-04-13T00:00:00Z"
"Membranipora membranacea","Eukaryota;Animals;Other Animals","","SAMEA7536681","PRJEB47372",0.014741,34.0479,"mitochondrion","MT:OU612076.1",0,"2021-09-11T00:00:00Z"
"Mercenaria mercenaria","Eukaryota;Animals;Other Animals","notata","","PRJNA923304",0.018365,31.0536,"mitochondrion","MT:NC_048487.1/",13,"2020-06-01T00:00:00Z"
"Meriones unguiculatus","Eukaryota;Animals;Mammals","243","","PRJNA391923",0.016351,36.9519,"mitochondrion","MT:NC_023263.1/",13,"2014-01-02T00:00:00Z"
"Meriones unguiculatus","Eukaryota;Animals;Mammals","TT.TT164.6M","","PRJNA397533",0.016355,36.9612,"mitochondrion","MT:CM058150.1",0,"2023-06-12T00:00:00Z"
"Merops nubicus","Eukaryota;Animals;Birds","bMerNub1","SAMN12621035","PRJNA561894",0.018687,47.8729,"mitochondrion","MT:CM020464.1",0,"2019-12-31T00:00:00Z"
"Merzomyia westermanni","Eukaryota;Animals;Insects","","SAMEA7746463","PRJEB61566",0.019455,19.7841,"mitochondrion","MT:OX465294.1",0,"2023-04-24T00:00:00Z"
"Mesocricetus auratus","Eukaryota;Animals;Mammals","SY011","","PRJNA719779",0.016264,36.2949,"mitochondrion","MT:NC_013276.1/",13,"2009-09-30T00:00:00Z"
"Mesoligia furuncula","Eukaryota;Animals;Insects","","SAMEA7701289","PRJEB47754",0.015348,19.5009,"mitochondrion","MT:OU744821.1",0,"2021-09-30T00:00:00Z"
"Mesopsocus fuscifrons","Eukaryota;Animals;Insects","","SAMEA10241719","PRJEB61591",0.020134,40.3795,"mitochondrion","MT:OX465382.1",0,"2023-04-24T00:00:00Z"
"Meta bourneti","Eukaryota;Animals;Other Animals","","SAMEA9066041","PRJEB51391",0.015766,30.1662,"mitochondrion","MT:OW119935.1",0,"2022-03-12T00:00:00Z"
"Metarhizium acridum ARSEF 324","Eukaryota;Fungi;Ascomycetes","ARSEF 324","SAMN18235592","PRJNA714114",0.096363,25.7713,"mitochondrion","MT:CM033467.1",0,"2021-08-02T00:00:00Z"
"Metarhizium brunneum 4556","Eukaryota;Fungi;Ascomycetes","4556","SAMN15394350","PRJNA608152",0.024965,28.2516,"mitochondrion","MT:CP058939.1",15,"2020-07-20T00:00:00Z"
"Metellina segmentata","Eukaryota;Animals;Other Animals","","","PRJEB57613",0.017771,25.5416,"mitochondrion","MT:OX375885.1",0,"2022-11-16T00:00:00Z"
